# All functions Ghidra discovered.
# entry                section     size    name
0x00000001800a4287  .text            1  FUN_1800a4287
0x00000001800a42bf  .text            1  FUN_1800a42bf
0x00000001800a42e0  .text            1  FUN_1800a42e0
0x00000001800a43e0  .text            1  FUN_1800a43e0
0x00000001800a4490  .text            1  FUN_1800a4490
0x00000001800a4580  .text            1  FUN_1800a4580
0x00000001800a5a10  .text            1  FUN_1800a5a10
0x00000001800a6ea0  .text            1  FUN_1800a6ea0
0x00000001800a7260  .text            1  FUN_1800a7260
0x00000001800a7280  .text            1  FUN_1800a7280
0x00000001800a72a0  .text            1  FUN_1800a72a0
0x00000001800a72c0  .text            1  FUN_1800a72c0
0x00000001800a72e0  .text            1  FUN_1800a72e0
0x00000001800a7300  .text            1  FUN_1800a7300
0x00000001800a7320  .text            1  FUN_1800a7320
0x00000001800a77c0  .text            1  FUN_1800a77c0
0x00000001800a7a10  .text            1  FUN_1800a7a10
0x00000001800a7be0  .text            1  FUN_1800a7be0
0x00000001800a7c60  .text            1  FUN_1800a7c60
0x00000001800a7cc0  .text            1  FUN_1800a7cc0
0x00000001800a7d20  .text            1  FUN_1800a7d20
0x00000001800a7d80  .text            1  FUN_1800a7d80
0x00000001800a7de0  .text            1  FUN_1800a7de0
0x00000001800a7e40  .text            1  FUN_1800a7e40
0x00000001800a7ea0  .text            1  FUN_1800a7ea0
0x00000001800a7f00  .text            1  FUN_1800a7f00
0x00000001800a7f60  .text            1  FUN_1800a7f60
0x00000001800a7fc0  .text            1  FUN_1800a7fc0
0x00000001800a8020  .text            1  FUN_1800a8020
0x00000001800a8080  .text            1  FUN_1800a8080
0x00000001800a80e0  .text            1  FUN_1800a80e0
0x00000001800a8140  .text            1  FUN_1800a8140
0x00000001800a81a0  .text            1  FUN_1800a81a0
0x00000001800a8200  .text            1  FUN_1800a8200
0x00000001800a8260  .text            1  FUN_1800a8260
0x00000001800a82c0  .text            1  FUN_1800a82c0
0x00000001800a8320  .text            1  FUN_1800a8320
0x00000001800a8380  .text            1  FUN_1800a8380
0x00000001800a83e0  .text            1  FUN_1800a83e0
0x00000001800a8440  .text            1  FUN_1800a8440
0x00000001800a84a0  .text            1  FUN_1800a84a0
0x00000001800a8500  .text            1  FUN_1800a8500
0x00000001800a8560  .text            1  FUN_1800a8560
0x00000001800a85c0  .text            1  FUN_1800a85c0
0x00000001800a8620  .text            1  FUN_1800a8620
0x00000001800a8680  .text            1  FUN_1800a8680
0x00000001800a86e0  .text            1  FUN_1800a86e0
0x00000001800a8740  .text            1  FUN_1800a8740
0x00000001800a87a0  .text            1  FUN_1800a87a0
0x00000001800a8800  .text            1  FUN_1800a8800
0x00000001800a8860  .text            1  FUN_1800a8860
0x00000001800a88c0  .text            1  FUN_1800a88c0
0x00000001800a8920  .text            1  FUN_1800a8920
0x00000001800a8980  .text            1  FUN_1800a8980
0x00000001800a89e0  .text            1  FUN_1800a89e0
0x00000001800a8a60  .text            1  FUN_1800a8a60
0x00000001800a8ae0  .text            1  FUN_1800a8ae0
0x00000001800a8b60  .text            1  FUN_1800a8b60
0x00000001800a8be0  .text            1  FUN_1800a8be0
0x00000001800a8c60  .text            1  FUN_1800a8c60
0x00000001800a8ce0  .text            1  FUN_1800a8ce0
0x00000001800a8d60  .text            1  FUN_1800a8d60
0x00000001800a8de0  .text            1  FUN_1800a8de0
0x00000001800a8e40  .text            1  FUN_1800a8e40
0x00000001800a8ea0  .text            1  FUN_1800a8ea0
0x00000001800a8f00  .text            1  FUN_1800a8f00
0x00000001800a8f60  .text            1  FUN_1800a8f60
0x00000001800a8fc0  .text            1  FUN_1800a8fc0
0x00000001800a9020  .text            1  FUN_1800a9020
0x00000001800a9080  .text            1  FUN_1800a9080
0x00000001800a90e0  .text            1  FUN_1800a90e0
0x00000001800a9140  .text            1  FUN_1800a9140
0x00000001800a91a0  .text            1  FUN_1800a91a0
0x00000001800a9200  .text            1  FUN_1800a9200
0x00000001800a9260  .text            1  FUN_1800a9260
0x00000001800a92c0  .text            1  FUN_1800a92c0
0x00000001800a9320  .text            1  FUN_1800a9320
0x00000001800a9380  .text            1  FUN_1800a9380
0x00000001800a93e0  .text            1  FUN_1800a93e0
0x00000001800a9440  .text            1  FUN_1800a9440
0x00000001800a94a0  .text            1  FUN_1800a94a0
0x00000001800a9500  .text            1  FUN_1800a9500
0x00000001800a9560  .text            1  FUN_1800a9560
0x00000001800a95c0  .text            1  FUN_1800a95c0
0x00000001800a9620  .text            1  FUN_1800a9620
0x00000001800a9680  .text            1  FUN_1800a9680
0x00000001800a96e0  .text            1  FUN_1800a96e0
0x00000001800a9740  .text            1  FUN_1800a9740
0x00000001800a97a0  .text            1  FUN_1800a97a0
0x00000001800a9800  .text            1  FUN_1800a9800
0x00000001800a9860  .text            1  FUN_1800a9860
0x00000001800a98c0  .text            1  FUN_1800a98c0
0x00000001800a9920  .text            1  FUN_1800a9920
0x00000001800a9990  .text            1  FUN_1800a9990
0x00000001800a9a00  .text            1  FUN_1800a9a00
0x00000001800a9a60  .text            1  FUN_1800a9a60
0x00000001800a9ad0  .text            1  FUN_1800a9ad0
0x00000001800a9b30  .text            1  FUN_1800a9b30
0x00000001800a9b90  .text            1  FUN_1800a9b90
0x00000001800a9c10  .text            1  FUN_1800a9c10
0x00000001800a9c90  .text            1  FUN_1800a9c90
0x00000001800a9d00  .text            1  FUN_1800a9d00
0x00000001800a9dd0  .text            1  FUN_1800a9dd0
0x00000001800a9eb0  .text            1  FUN_1800a9eb0
0x00000001800aa060  .text            1  FUN_1800aa060
0x00000001800aa200  .text            1  FUN_1800aa200
0x00000001800aa3b0  .text            1  FUN_1800aa3b0
0x00000001800aa550  .text            1  FUN_1800aa550
0x00000001800aa576  .text            1  FUN_1800aa576
0x00000001800aa610  .text            1  FUN_1800aa610
0x00000001800aa650  .text            1  FUN_1800aa650
0x00000001800aa69c  .text            1  FUN_1800aa69c
0x00000001800aa6d4  .text            1  FUN_1800aa6d4
0x00000001800aa6f0  .text            1  FUN_1800aa6f0
0x00000001800aa850  .text            1  FUN_1800aa850
0x00000001800aabb0  .text            1  FUN_1800aabb0
0x00000001800aae40  .text            1  FUN_1800aae40
0x00000001800ab1d0  .text            1  FUN_1800ab1d0
0x00000001800ab3f0  .text            1  FUN_1800ab3f0
0x00000001800ab5b0  .text            1  FUN_1800ab5b0
0x00000001800ab740  .text            1  FUN_1800ab740
0x00000001800ab9d0  .text            1  FUN_1800ab9d0
0x00000001800abc70  .text            1  FUN_1800abc70
0x00000001800abde0  .text            1  FUN_1800abde0
0x00000001800abf10  .text            1  FUN_1800abf10
0x00000001800abf40  .text            1  FUN_1800abf40
0x00000001800ac270  .text            1  FUN_1800ac270
0x00000001800ac3e2  .text            1  FUN_1800ac3e2
0x00000001800ac632  .text            1  FUN_1800ac632
0x00000001800ac670  .text            1  FUN_1800ac670
0x00000001800ac6b0  .text            1  FUN_1800ac6b0
0x00000001800ac6f0  .text            1  FUN_1800ac6f0
0x00000001800ac720  .text            1  FUN_1800ac720
0x00000001800ac750  .text            1  FUN_1800ac750
0x00000001800ac780  .text            1  FUN_1800ac780
0x00000001800ac840  .text            1  FUN_1800ac840
0x00000001800ac858  .text            1  FUN_1800ac858
0x00000001800ac880  .text            1  FUN_1800ac880
0x00000001800ac8a0  .text            1  FUN_1800ac8a0
0x00000001800ac9f0  .text            1  FUN_1800ac9f0
0x00000001800acb40  .text            1  FUN_1800acb40
0x00000001800acba0  .text            1  FUN_1800acba0
0x00000001800acbf0  .text            1  FUN_1800acbf0
0x00000001800acfc0  .text            1  FUN_1800acfc0
0x00000001800ad300  .text            1  FUN_1800ad300
0x00000001800ad800  .text            1  FUN_1800ad800
0x00000001800add00  .text            1  FUN_1800add00
0x00000001800adee0  .text            1  FUN_1800adee0
0x00000001800ae020  .text            1  FUN_1800ae020
0x00000001800ae170  .text            1  FUN_1800ae170
0x00000001800ae210  .text            1  FUN_1800ae210
0x00000001800ae330  .text            1  FUN_1800ae330
0x00000001800ae4e0  .text            1  FUN_1800ae4e0
0x00000001800ae8a0  .text            1  FUN_1800ae8a0
0x00000001800aea60  .text            1  FUN_1800aea60
0x00000001800aee20  .text            1  FUN_1800aee20
0x00000001800aefe0  .text            1  FUN_1800aefe0
0x00000001800af3a0  .text            1  FUN_1800af3a0
0x00000001800af450  .text            1  FUN_1800af450
0x00000001800af5d0  .text            1  FUN_1800af5d0
0x00000001800af710  .text            1  FUN_1800af710
0x00000001800af800  .text            1  FUN_1800af800
0x00000001800af840  .text            1  FUN_1800af840
0x00000001800af84c  .text            1  FUN_1800af84c
0x00000001800af8b6  .text            1  FUN_1800af8b6
0x00000001800af92e  .text            1  FUN_1800af92e
0x00000001800af943  .text            1  FUN_1800af943
0x00000001800af9a0  .text            1  FUN_1800af9a0
0x00000001800af9e0  .text            1  FUN_1800af9e0
0x00000001800afa20  .text            1  FUN_1800afa20
0x00000001800afa60  .text            1  FUN_1800afa60
0x00000001800aff70  .text            1  FUN_1800aff70
0x00000001800b0630  .text            1  FUN_1800b0630
0x00000001800b0766  .text            1  FUN_1800b0766
0x00000001800b07da  .text            1  FUN_1800b07da
0x00000001800b0800  .text            1  FUN_1800b0800
0x00000001800b0980  .text            1  FUN_1800b0980
0x00000001800b0bc0  .text            1  FUN_1800b0bc0
0x00000001800b0c60  .text            1  FUN_1800b0c60
0x00000001800b0cc2  .text            1  FUN_1800b0cc2
0x00000001800b0d29  .text            1  FUN_1800b0d29
0x00000001800b0df0  .text            1  FUN_1800b0df0
0x00000001800b0e09  .text            1  FUN_1800b0e09
0x00000001800b0e54  .text            1  FUN_1800b0e54
0x00000001800b0ec9  .text            1  FUN_1800b0ec9
0x00000001800b0f21  .text            1  FUN_1800b0f21
0x00000001800b0fa0  .text            1  FUN_1800b0fa0
0x00000001800b1002  .text            1  FUN_1800b1002
0x00000001800b1069  .text            1  FUN_1800b1069
0x00000001800b1120  .text            1  FUN_1800b1120
0x00000001800b1182  .text            1  FUN_1800b1182
0x00000001800b11e9  .text            1  FUN_1800b11e9
0x00000001800b12a0  .text            1  FUN_1800b12a0
0x00000001800b12c1  .text            1  FUN_1800b12c1
0x00000001800b1407  .text            1  FUN_1800b1407
0x00000001800b14a0  .text            1  FUN_1800b14a0
0x00000001800b1502  .text            1  FUN_1800b1502
0x00000001800b1569  .text            1  FUN_1800b1569
0x00000001800b1620  .text            1  FUN_1800b1620
0x00000001800b1682  .text            1  FUN_1800b1682
0x00000001800b16e9  .text            1  FUN_1800b16e9
0x00000001800b1790  .text            1  FUN_1800b1790
0x00000001800b17f2  .text            1  FUN_1800b17f2
0x00000001800b1859  .text            1  FUN_1800b1859
0x00000001800b1900  .text            1  FUN_1800b1900
0x00000001800b1962  .text            1  FUN_1800b1962
0x00000001800b19c9  .text            1  FUN_1800b19c9
0x00000001800b1a70  .text            1  FUN_1800b1a70
0x00000001800b1a89  .text            1  FUN_1800b1a89
0x00000001800b1bc9  .text            1  FUN_1800b1bc9
0x00000001800b1c4a  .text            1  FUN_1800b1c4a
0x00000001800b1cd0  .text            1  FUN_1800b1cd0
0x00000001800b1cfb  .text            1  FUN_1800b1cfb
0x00000001800b1e92  .text            1  FUN_1800b1e92
0x00000001800b1f20  .text            1  FUN_1800b1f20
0x00000001800b1f82  .text            1  FUN_1800b1f82
0x00000001800b1fe9  .text            1  FUN_1800b1fe9
0x00000001800b2090  .text            1  FUN_1800b2090
0x00000001800b20a9  .text            1  FUN_1800b20a9
0x00000001800b21e9  .text            1  FUN_1800b21e9
0x00000001800b226a  .text            1  FUN_1800b226a
0x00000001800b22f0  .text            1  FUN_1800b22f0
0x00000001800b2352  .text            1  FUN_1800b2352
0x00000001800b23b9  .text            1  FUN_1800b23b9
0x00000001800b2460  .text            1  FUN_1800b2460
0x00000001800b248b  .text            1  FUN_1800b248b
0x00000001800b2622  .text            1  FUN_1800b2622
0x00000001800b26b0  .text            1  FUN_1800b26b0
0x00000001800b26d1  .text            1  FUN_1800b26d1
0x00000001800b2817  .text            1  FUN_1800b2817
0x00000001800b28b0  .text            1  FUN_1800b28b0
0x00000001800b2912  .text            1  FUN_1800b2912
0x00000001800b2979  .text            1  FUN_1800b2979
0x00000001800b2a20  .text            1  FUN_1800b2a20
0x00000001800b2a4a  .text            1  FUN_1800b2a4a
0x00000001800b2aa0  .text            1  FUN_1800b2aa0
0x00000001800b2b10  .text            1  FUN_1800b2b10
0x00000001800b2b84  .text            1  FUN_1800b2b84
0x00000001800b2ca0  .text            1  FUN_1800b2ca0
0x00000001800b2cc1  .text            1  FUN_1800b2cc1
0x00000001800b2e07  .text            1  FUN_1800b2e07
0x00000001800b2ea0  .text            1  FUN_1800b2ea0
0x00000001800b2ec1  .text            1  FUN_1800b2ec1
0x00000001800b300f  .text            1  FUN_1800b300f
0x00000001800b30a0  .text            1  FUN_1800b30a0
0x00000001800b3102  .text            1  FUN_1800b3102
0x00000001800b3169  .text            1  FUN_1800b3169
0x00000001800b3210  .text            1  FUN_1800b3210
0x00000001800b3231  .text            1  FUN_1800b3231
0x00000001800b3377  .text            1  FUN_1800b3377
0x00000001800b3410  .text            1  FUN_1800b3410
0x00000001800b3429  .text            1  FUN_1800b3429
0x00000001800b3569  .text            1  FUN_1800b3569
0x00000001800b35ea  .text            1  FUN_1800b35ea
0x00000001800b3670  .text            1  FUN_1800b3670
0x00000001800b36d2  .text            1  FUN_1800b36d2
0x00000001800b3739  .text            1  FUN_1800b3739
0x00000001800b37e0  .text            1  FUN_1800b37e0
0x00000001800b3842  .text            1  FUN_1800b3842
0x00000001800b38a9  .text            1  FUN_1800b38a9
0x00000001800b3950  .text            1  FUN_1800b3950
0x00000001800b39b2  .text            1  FUN_1800b39b2
0x00000001800b3a19  .text            1  FUN_1800b3a19
0x00000001800b3ac0  .text            1  FUN_1800b3ac0
0x00000001800b3b22  .text            1  FUN_1800b3b22
0x00000001800b3b89  .text            1  FUN_1800b3b89
0x00000001800b3c30  .text            1  FUN_1800b3c30
0x00000001800b3c92  .text            1  FUN_1800b3c92
0x00000001800b3cf9  .text            1  FUN_1800b3cf9
0x00000001800b3da0  .text            1  FUN_1800b3da0
0x00000001800b3dc1  .text            1  FUN_1800b3dc1
0x00000001800b3f14  .text            1  FUN_1800b3f14
0x00000001800b3fb0  .text            1  FUN_1800b3fb0
0x00000001800b4012  .text            1  FUN_1800b4012
0x00000001800b4079  .text            1  FUN_1800b4079
0x00000001800b4120  .text            1  FUN_1800b4120
